"","X","Institution","Specimen.ID","Specimen.sex","Collection.date..Julian.date.","Collection.year","dDFur","Source","Species","InstitutionCode","specID","key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","recordNumber","identifier","higherGeography","institutionID","verbatimEventDate","endDayOfYear","locality","datasetName","collectionCode","gbifID","occurrenceID","type","preparations","catalogNumber","recordedBy","institutionCode","startDayOfYear","occurrenceRemarks","higherClassification","name","sex","county","elevation","habitat","lifeStage","decimalLatitude","decimalLongitude","modified","geodeticDatum","rightsHolder","georeferencedBy","georeferenceProtocol","language","verbatimLocality","locationRemarks","accessRights","collectionID","georeferenceSources","georeferencedDate","coordinateUncertaintyInMeters","reproductiveCondition","establishmentMeans","references","nomenclaturalCode","occurrenceStatus","bibliographicCitation","georeferenceVerificationStatus","fieldNumber","organismID","ownerInstitutionCode","datasetID","ADDRESS","lon","lat","address"
"39",39,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM265026","female",111,1939,-73,"Fraser","Lasionycteris noctivagans","USNM",265026,1318275836,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:38.166+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1939,4,21,"1939-04-21T00:00:00","2020-02-13T22:08:38.166+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","296","http://n2t.net/ark:/65665/32f791e61-a919-4b80-83e3-1173bfa39918","North America, United States, Virginia, Amelia County","http://biocol.org/urn:lsid:biocol.org:col:34871","21 Apr 1939",111,"Amelia Court House","NMNH Extant Biology","Mammals",1318275836,"http://n2t.net/ark:/65665/32f791e61-a919-4b80-83e3-1173bfa39918","PhysicalObject","Skin; Skull",265026,"J. Lewis","USNM",111,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Amelia County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amelia Court House, Amelia County  County, Virginia, US",-77.9805478,37.3426037,"amelia court house, va 23002, usa"
"40",40,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM293331","female",291,1941,-80,"Fraser","Lasionycteris noctivagans","USNM",293331,1321341179,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:28.306+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1941,10,18,"1941-10-18T00:00:00","2020-02-13T22:08:28.306+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","COHJR 109","http://n2t.net/ark:/65665/3b70e0427-bb75-4cde-ace5-1196ae4c0da8","North America, United States, Virginia, Giles County","http://biocol.org/urn:lsid:biocol.org:col:34871","18 Oct 1941",291,"Mountain Lake, 5 Mi N, Headwaters Of Little Stony Creek","NMNH Extant Biology","Mammals",1321341179,"http://n2t.net/ark:/65665/3b70e0427-bb75-4cde-ace5-1196ae4c0da8","PhysicalObject","Skin; Skull; Hair",293331,"C. Handley","USNM",291,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Giles County",1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mountain Lake, Giles County, Virginia, US",-80.533427,37.3620953,"mountain lake, eastern, va 24128, usa"
"41",41,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM448241","female",43,1984,-75,"Fraser","Lasionycteris noctivagans","USNM",448241,1319763285,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:44.313+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1984,2,12,"1984-02-12T00:00:00","2020-02-13T22:08:44.313+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","TMP 7","http://n2t.net/ark:/65665/3714b4fd4-1462-4ddb-8a06-f8680e41aa4a","North America, United States, Virginia, Suffolk","http://biocol.org/urn:lsid:biocol.org:col:34871","12 Feb 1984",43,"Great Dismal Swamp National Wildlife Refuge, Intersection Of Jericho Lane And Hudnell Ditch","NMNH Extant Biology","Mammals",1319763285,"http://n2t.net/ark:/65665/3714b4fd4-1462-4ddb-8a06-f8680e41aa4a","PhysicalObject","Skin; Skull",448241,"T. Padgett","USNM",43,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Suffolk",NA,"Ecological remarks by collector(s): yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Great Dismal Swamp National Wildlife Refuge, Virginia, US",-76.5614781,36.6180026,"great dismal swamp national wildlife refuge, 3120 desert rd, suffolk, va 23434, usa"
"42",42,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM505470","female",10,1971,-80,"Fraser","Lasionycteris noctivagans","USNM",505470,1317464578,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:22.011+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Maryland",1971,1,10,"1971-01-10T00:00:00","2020-02-13T22:08:22.011+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","1382","http://n2t.net/ark:/65665/30b9b0af5-0ff9-4d69-a5df-a5e0fd58ccf6","North America, United States, Maryland, Washington County","http://biocol.org/urn:lsid:biocol.org:col:34871","10 Jan 1971",10,"Roundtop Mountain","NMNH Extant Biology","Mammals",1317464578,"http://n2t.net/ark:/65665/30b9b0af5-0ff9-4d69-a5df-a5e0fd58ccf6","PhysicalObject","Skin; Skull; Partial Skeleton",505470,"D. Schlitter","USNM",10,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Washington County",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roundtop Hill, 5, Hancock, Washington County, MD",-78.2344532,39.6778696,"roundtop hill, 5, hancock, md 21750, usa"
"43",43,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM543066","female",342,1981,-76,"Fraser","Lasionycteris noctivagans","USNM",543066,1322800039,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:58.633+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","District of Columbia",1981,12,8,"1981-12-08T00:00:00","2020-02-13T22:08:58.633+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","COH 14731","http://n2t.net/ark:/65665/3f7a646fa-81d5-4d73-bf1a-66af02644f13","North America, United States, District of Columbia","http://biocol.org/urn:lsid:biocol.org:col:34871","8 Dec 1981",342,"Museum of Natural History","NMNH Extant Biology","Mammals",1322800039,"http://n2t.net/ark:/65665/3f7a646fa-81d5-4d73-bf1a-66af02644f13","PhysicalObject","Skin; Skull; Skeleton",543066,"C. Handley","USNM",342,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Museum of Natural History, District of Columbia, US",-77.0260654,38.8912662,"10th st. & constitution ave. nw, washington, dc 20560, usa"
"44",44,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM554340","female",124,1968,-44,"Fraser","Lasionycteris noctivagans","USNM",554340,1322734438,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:29.025+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Missouri",1968,5,3,"1968-05-03T00:00:00","2020-02-13T22:08:29.025+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","295","http://n2t.net/ark:/65665/3f4bc38b8-7fab-4331-8cd0-6096a52375ba","North America, United States, Missouri, Nodaway County","http://biocol.org/urn:lsid:biocol.org:col:34871","3 May 1968",124,"Maryville, 4 Mi SE","NMNH Extant Biology","Mammals",1322734438,"http://n2t.net/ark:/65665/3f4bc38b8-7fab-4331-8cd0-6096a52375ba","PhysicalObject","Skin; Skull",554340,"R. Rowlett","USNM",124,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Nodaway County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maryville, Nodaway County  County, Missouri, US",-94.8724706,40.3461017,"maryville, mo 64468, usa"
"45",45,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM567583","female",317,1943,-82,"Fraser","Lasionycteris noctivagans","USNM",567583,1318735374,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:25.612+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Maryland",1943,11,13,"1943-11-13T00:00:00","2020-02-13T22:08:25.612+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","NO NUMBER/PRR 50","http://n2t.net/ark:/65665/343c875a6-dc6a-4fbb-951b-596aa21c9cae","North America, United States, Maryland, Prince Georges County","http://biocol.org/urn:lsid:biocol.org:col:34871","13 Nov 1943",317,"Patuxent Research Refuge","NMNH Extant Biology","Mammals",1318735374,"http://n2t.net/ark:/65665/343c875a6-dc6a-4fbb-951b-596aa21c9cae","PhysicalObject","Skin; Skull",567583,"D. Coburn & R. Stewart","USNM",317,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Prince Georges County",NA,"Ecological remarks by collector(s): no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Patuxent Research Refuge, Prince Georges County  County, Maryland, US",-76.7990493,39.0264262,"patuxent research refuge, national wildlife visitor center, 10901 scarlet tanager loop, laurel, md 20708, usa"
"46",46,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM568099","female",249,1985,-110,"Fraser","Lasionycteris noctivagans","USNM",568099,1321500360,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:30.400+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Florida",1985,9,6,"1985-09-06T00:00:00","2020-02-13T22:08:30.400+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","LNB 1716","http://n2t.net/ark:/65665/3be0db6c1-8ca7-4dcb-8ee1-d103af46779f","North America, United States, Florida, Santa Rosa County","http://biocol.org/urn:lsid:biocol.org:col:34871","6 Sep 1985",249,"Jay, 5 Miles West, Escambia River Floodplains","NMNH Extant Biology","Mammals",1321500360,"http://n2t.net/ark:/65665/3be0db6c1-8ca7-4dcb-8ee1-d103af46779f","PhysicalObject","Skin; Skull",568099,"L. Brown","USNM",249,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Santa Rosa County",NA,"Ecological remarks by collector(s): no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jay, Santa Rosa County, Florida, US",-87.151359,30.9529611,"jay, fl 32565, usa"
"47",47,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM570150","female",334,2007,-56,"Fraser","Lasionycteris noctivagans","USNM",570150,1321888881,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:55.011+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","District of Columbia",2007,11,30,"2007-11-30T00:00:00","2020-02-13T22:08:55.011+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","SCP 2045","http://n2t.net/ark:/65665/3cf4e1b56-be38-4a09-8488-c9ed1b0014b4","North America, United States, District of Columbia","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,334,"Washington, National Museum of Natural History, 10th Street and Consitition Avenue, NW, found dying at west side of building.","NMNH Extant Biology","Mammals",1321888881,"http://n2t.net/ark:/65665/3cf4e1b56-be38-4a09-8488-c9ed1b0014b4","PhysicalObject","Skin; Skull; Skeleton",570150,"R. Fisher & J. Jacobs","USNM",334,"Item was destructively sampled for molecular analysis. Tissue and/or parts were sent to Susan Perkins, Columbia University, on 21 Jun 2016. For reference, see Transaction No. 2077081 Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10th Street and Consitition Avenue, District of Columbia, US",-77.0259036,38.8921062,"constitution ave nw & 10th st nw, washington, dc 20530, usa"
"48",48,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM570485","female",105,2008,-80,"Fraser","Lasionycteris noctivagans","USNM",570485,1322633114,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:28.322+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","District of Columbia",2008,4,14,"2008-04-14T00:00:00","2020-02-13T22:08:28.322+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","SCP 2060","http://n2t.net/ark:/65665/3f03d4795-96aa-4fad-bc5d-8e4d916b14b8","North America, United States, District of Columbia","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,105,"Washington, intersection of Independence Avenue NW 900 and L'Enfant Place SW 300 at James Forrestal Building","NMNH Extant Biology","Mammals",1322633114,"http://n2t.net/ark:/65665/3f03d4795-96aa-4fad-bc5d-8e4d916b14b8","PhysicalObject","Skin; Skull; Skeleton; Hair",570485,"R. Reynolds","USNM",105,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Forrestal Building, District of Columbia, US",-77.0259506,38.8870844,"james v. forrestal building, washington, dc 20560, usa"
"49",49,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM67720","female",225,1894,-77,"Fraser","Lasionycteris noctivagans","USNM",67720,1322394260,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:58.310+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","New York",1894,8,13,"1894-08-13T00:00:00","2020-02-13T22:08:58.310+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","187","http://n2t.net/ark:/65665/3e5abd638-6375-4318-a7de-2752ed2e0122","North America, United States, New York, Warren County","http://biocol.org/urn:lsid:biocol.org:col:34871","13 Aug 1894",225,"Lake George","NMNH Extant Biology","Mammals",1322394260,"http://n2t.net/ark:/65665/3e5abd638-6375-4318-a7de-2752ed2e0122","PhysicalObject","Skin; Skull",67720,"W. Fisher","USNM",225,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","FEMALE","Warren County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lake George, Warren County  County, New York, US",-73.7123408,43.4261809,"lake george, ny 12845, usa"
